KPD 2025.,,
Šifra,Naziv,
A,"PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA",
01,"Biljni i stočarski proizvodi, proizvodi lovstva i usluge povezane s njima",
20.13.13,"Ostali radioaktivni elementi i izotopi te njihovi spojevi; slitine, disperzije, keramički proizvodi i mješavine koje sadržavaju te elemente, izotope ili spojeve",,,,,
20.13.14,"Gorivi elementi (patrone), neozračeni, za nuklearne reaktore",,,,,
20.13.2,Ostali kemijski elementi; anorganske kiseline i spojevi,,,,,
20.13.21,Polumetali,,,,,
20.13.22,Halogeni ili sumporni spojevi nemetala,,,,,
20.13.23,"Alkalni ili zemnoalkalni metali; rijetki zemni metali, skandij i itrij; živa",,,,,
20.13.24,Klorovodik; oleum; difosforni pentoksid; ostale anorganske kiseline; silicijev i sumporni dioksid,,,,,
20.13.25,Litijev oksid i hidroksid,,,,,
20.13.26,"Ostali oksidi, hidroksidi i peroksidi; hidrazin i hidroksilamin te njihove anorganske soli",,,,,
20.13.3,"Metalni halogenati; hipokloriti, klorati i perklorati",,,,,
20.13.31,Metalni halogenati,,,,,
20.13.32,"Hipokloriti, klorati i perklorati",,,,,
20.13.4,"Sulfidi, sulfati; nitrati, fosfati i karbonati",,,,,
20.13.41,"Sulfidi, sulfiti i sulfati",,,,,
20.13.42,"Fosfinati, fosfonati, fosfati, polifosfati i nitrati (osim kalija)",,,,,
20.13.43,Karbonati,,,,,
20.13.5,Soli ostalih metala,,,,,
20.13.51,Soli oksimetalnih i peroksimetalnih kiselina; koloidni plemeniti metali,,,,,
20.13.52,Ostali anorganski spojevi; amalgami osim od plementih metala,,,,,
20.13.6,"Ostale anorganske osnovne kemikalije, d. n.",,,,,
20.13.61,Ostali izotopi i njihovi spojevi,,,,,
20.13.62,"Cijanidi, oksidi cijanida i kompleksni cijanidi; fulminati, cijanati i tiocijanati; silikati; borati; perborati; ostale soli anorganskih kiselina ili peroksikiselina",,,,,
20.13.63,Vodikov peroksid,,,,,
20.13.64,"Fosfidi, karbidi, hidridi, nitridi, azidi, silicidi i boridi",,,,,
20.13.65,"Spojevi rijetkih zemnih metala, itrija i skandija",,,,,
20.13.66,"Sumpor, osim sublimiranog, taloženog i koloidnog sumpora",,,,,
20.13.67,Prženi željezni piriti,,,,,
20.13.68,"Piezoelektrični kremen; ostalo sintetičko ili rekonstruirano drago ili poludrago kamenje, neobrađeno",,,,,
20.13.9,Podugovarateljski poslovi kao dio proizvodnje ostalih anorganskih osnovnih kemikalija,,,,,
20.13.99,Podugovarateljski poslovi kao dio proizvodnje ostalih anorganskih osnovnih kemikalija,,,,,
20.14,Ostale organske osnovne kemikalije,,,,,
20.14.1,Ugljikovodici i njihovi derivati,,,,,
20.14.11,Aciklički ugljikovodici,,,,,
20.14.12,Ciklički ugljikovodici,,,,,
20.14.13,Klorirani derivati acikličkih ugljikovodika,,,,,
20.14.14,"Sulfonirani, nitrirani ili nitrozirani derivati ugljikovodika, halogenirani ili nehalogenirani",,,,,
20.14.15,Ostali derivati ugljikovodika,,,,,
20.14.2,"Alkoholi, fenoli, fenolni alkoholi i njihovi halogenirani, sulfonirani, nitrirani ili nitrozirani derivati; industrijski masni alkoholi",,,,,
20.14.21,Industrijski masni alkoholi,,,,,
20.14.22,Monohidroksilni alkoholi,,,,,
20.14.23,"Dioli, polialkoholi, ciklički alkoholi i njihovi derivati",,,,,
20.14.24,Fenoli; fenolni alkoholi i derivati fenola,,,,,
20.14.3,Industrijske monokarbonske masne kiseline; karboksilne kiseline i njihovi derivati,,,,,
20.14.31,Industrijske monokarboksilne masne kiseline; kisela ulja od rafiniranja,,,,,
20.14.32,Zasićene acikličke monokarboksilne kiseline i njihovi derivati,,,,,
20.14.33,"Nezasićene monokarboksilne, ciklanske, ciklenske ili cikloterpenske acikličke polikarboksilne kiseline i njihovi derivati",,,,,
20.14.34,"Aromatske polikarboksilne i karboksilne kiseline s dodatnim kisikovim funkcijama i njihovi derivati, osim salicilne kiseline i njenih soli",,,,,
20.14.4,Organski spojevi s dušikovim funkcijama,,,,,
20.14.41,Spojevi s aminofunkcijom,,,,,
20.14.42,"Aminospojevi s kisikovom funkcijom, osim lizina i glutaminske kiseline",,,,,
20.14.43,"Ureini; spojevi s karboksiimidnom funkcijom, spojevi s nitrilnom funkcijom; njihovi derivati",,,,,
20.14.44,Spojevi s ostalim dušikovim funkcijama,,,,,
20.14.5,Organski sumporni spojevi i ostali organsko-anorganski spojevi; ostali heterociklički spojevi,,,,,
20.14.51,Organski sumporni spojevi i ostali organsko-anorganski spojevi,,,,,
20.14.52,Ostali heterociklički spojevi; nukleinske kiseline i njihove soli,,,,,
20.14.53,"Esteri fosforne kiseline i njihove soli te esteri ostalih anorganskih kiselina; i njihovi halogenirani, sulfonirani, nitrirani ili nitrozirani derivati",,,,,
20.14.6,"Eteri, organski peroksidi, epoksidi, acetali i poluacetali; ostali organski spojevi",,,,,
20.14.61,Spojevi s aldehidnom funkcijom,,,,,
20.14.62,Spojevi s ketonskom i kinonskom funkcijom,,,,,
20.14.63,"Eteri, organski peroksidi, epoksidi, acetali i poluacetali te njihovi derivati",,,,,
20.14.64,Enzimi i ostali organski spojevi,,,,,
20.14.7,Raznovrsni osnovni organski kemijski proizvodi,,,,,
20.14.71,Derivati biljnog podrijetla i smolni proizvodi,,,,,
20.14.72,Drveni ugljen,,,,,
20.14.73,Ulja i drugi proizvodi destilacije katrana kamenog ugljena na visokoj temperaturi te slični proizvodi,,,,,
20.14.74,Nedenaturirani etilni alkohol s volumnim udjelom alkohola ≥ 80 %,,,,,
20.14.75,"Etilni alkohol i ostali alkoholi, denaturirani, bilo koje jačine",,,,,
20.14.8,"Ostatne lužine iz proizvodnje drvne celuloze, osim tal-ulja",,,,,
20.14.80,"Ostatne lužine iz proizvodnje drvne celuloze, osim tal-ulja",,,,,
20.14.9,Podugovarateljski poslovi kao dio proizvodnje ostalih organskih osnovnih kemikalija,,,,,
20.14.99,Podugovarateljski poslovi kao dio proizvodnje ostalih organskih osnovnih kemikalija,,,,,
20.15,Gnojiva i dušični spojevi,,,,,
20.15.1,Dušična kiselina; sulfodušične kiseline; amonijak,,,,,
20.15.10,Dušična kiselina; sulfodušične kiseline; amonijak,,,,,
20.15.2,Amonijev klorid; nitriti,,,,,
20.15.20,Amonijev klorid; nitriti,,,,,
20.15.3,"Dušična gnojiva, mineralna ili kemijska",,,,,
20.15.31,Urea,,,,,
20.15.32,Amonijev sulfat,,,,,
20.15.33,Amonijev nitrat,,,,,
20.15.34,Dvostruke soli i mješavine kalcijeva nitrata i amonijeva nitrata,,,,,
20.15.35,Mješavine amonijeva nitrata s kalcijevim karbonatom ili drugim anorganskim negnojivim tvarima,,,,,
20.15.36,Otopine uree i amonijeva nitrata,,,,,
20.15.37,"Ostala dušična gnojiva, mineralna ili kemijska",,,,,
20.15.4,"Fosfatna gnojiva, mineralna ili kemijska",,,,,
20.15.41,Superfosfati,,,,,
20.15.42,Ostala fosfatna gnojiva,,,,,
20.15.5,"Kalijeva gnojiva, mineralna ili kemijska",,,,,
20.15.51,Kalijev klorid,,,,,
20.15.52,Kalijev sulfat,,,,,
20.15.53,Ostala kalijeva gnojiva,,,,,
20.15.6,Natrijev nitrat,,,,,
20.15.60,Natrijev nitrat,,,,,
20.15.7,Ostala kemijska ili mineralna gnojiva,,,,,
20.15.71,"Gnojiva koja sadržavaju tri gnojiva elementa: dušik, fosfor i kalij",,,,,
20.15.72,Diamonijev hidrogenortofosfat (diamonijev fosfat),,,,,
20.15.73,Monoamonijev fosfat,,,,,
20.15.74,Gnojiva koja sadržavaju dva gnojiva elementa: dušik i fosfor,,,,,
20.15.75,Gnojiva koja sadržavaju dva gnojiva elementa: fosfor i kalij,,,,,
20.15.76,Kalijevi nitrati,,,,,
20.15.79,"Mineralna ili kemijska gnojiva koja sadržavaju najmanje dva gnojiva elementa (dušik, fosfor, kalij), d. n.",,,,,
20.15.8,Gnojiva životinjskog ili biljnog podrijetla,,,,,
20.15.80,Gnojiva životinjskog ili biljnog podrijetla,,,,,
20.15.9,Podugovarateljski poslovi kao dio proizvodnje gnojiva i dušičnih spojeva,,,,,
20.15.99,Podugovarateljski poslovi kao dio proizvodnje gnojiva i dušičnih spojeva,,,,,
20.16,Plastika u primarnim oblicima,,,,,
20.16.1,"Polimeri etilena, u primarnim oblicima",,,,,
20.16.10,"Polimeri etilena, u primarnim oblicima",,,,,
20.16.2,"Polimeri stirena, u primarnim oblicima",,,,,
20.16.20,"Polimeri stirena, u primarnim oblicima",,,,,
20.16.3,"Polimeri vinilklorida i drugih halogeniranih olefina, u primarnim oblicima",,,,,
20.16.30,"Polimeri vinilklorida i drugih halogeniranih olefina, u primarnim oblicima",,,,,
20.16.4,"Poliacetali, ostali polieteri i epoksidne smole, u primarnim oblicima; polikarbonati, alkidne smole, polialil esteri i ostali poliesteri, u primarnim oblicima",,,,,
20.16.40,"Poliacetali, ostali polieteri i epoksidne smole, u primarnim oblicima; polikarbonati, alkidne smole, polialil esteri i ostali poliesteri, u primarnim oblicima",,,,,
20.16.5,Ostala plastika u primarnim oblicima,,,,,
20.16.51,"Polimeri propilena i drugih olefina, u primarnim oblicima",,,,,
20.16.52,"Polimeri vinilacetata ili drugih vinilestera te ostali vinilpolimeri, u primarnim oblicima",,,,,
20.16.53,"Akrilni polimeri, u primarnim oblicima",,,,,
20.16.54,"Poliamidi, u primarnim oblicima",,,,,
20.16.55,"Urea smole, tiourea smole i melaminske smole, u primarnim oblicima",,,,,
20.16.56,"Ostale aminosmole, fenolne smole i poliuretani, u primarnim oblicima",,,,,
20.16.57,"Silikoni, u primarnim oblicima",,,,,
20.16.59,"Ostala plastika u primarnim oblicima, d. n.",,,,,
20.16.9,Podugovarateljski poslovi kao dio proizvodnje plastike u primarnim oblicima,,,,,
20.16.99,Podugovarateljski poslovi kao dio proizvodnje plastike u primarnim oblicima,,,,,
20.17,Sintetički kaučuk u primarnim oblicima,,,,,
20.17.1,Sintetički kaučuk u primarnim oblicima,,,,,
20.17.10,Sintetički kaučuk u primarnim oblicima,,,,,
20.17.9,Podugovarateljski poslovi kao dio proizvodnje sintetičkog kaučuka u primarnim oblicima,,,,,
20.17.99,Podugovarateljski poslovi kao dio proizvodnje sintetičkog kaučuka u primarnim oblicima,,,,,
20.2,"Pesticidi, dezinficijensi i drugi agrokemijski proizvodi",,,,,
20.20,"Pesticidi, dezinficijensi i drugi agrokemijski proizvodi",,,,,
20.20.1,"Pesticidi, dezinficijensi i drugi agrokemijski proizvodi",,,,,
20.20.11,Insekticidi,,,,,
20.20.12,Herbicidi,,,,,
20.20.13,Sredstva protiv klijanja i za reguliranje rasta biljaka,,,,,
20.20.14,Dezinficijensi,,,,,
20.20.15,Fungicidi,,,,,
20.20.16,Opasni pesticidi,,,,,
20.20.17,Ostali pesticidi i agrokemijski proizvodi,,,,,
20.20.9,"Podugovarateljski poslovi kao dio proizvodnje pesticida, dezinficijensa i drugih agrokemijskih proizvoda",,,,,
20.20.99,"Podugovarateljski poslovi kao dio proizvodnje pesticida, dezinficijensa i drugih agrokemijskih proizvoda",,,,,
20.3,"Boje, lakovi i slični premazi, grafičke boje i kitovi",,,,,
20.30,"Boje, lakovi i slični premazi, grafičke boje i kitovi",,,,,
20.30.1,Boje i lakovi na osnovi polimera,,,,,
20.30.11,"Boje i lakovi na osnovi akrilnih ili vinilnih polimera, u vodenom mediju",,,,,
20.30.12,"Boje i lakovi na osnovi poliestera, akrilnih ili vinilnih polimera, u nevodenom mediju; otopine",,,,,
20.30.2,Ostale boje i lakovi te slični proizvodi; umjetničke i grafičke boje,,,,,
20.30.21,"Pripravljeni pigmenti, opacifijenti i koloranti, staklasti emajli i glazure, prevlake, tekući keramički lakovi i slični preparati; frite od stakla",,,,,
20.30.22,Ostale boje i lakovi; pripremljeni sikativi,,,,,
20.30.23,"Boje za umjetničko slikarstvo, nastavu ili pismoslikarstvo, boje za toniranje, boje za zabavu i slično",,,,,
20.30.24,Grafičke boje,,,,,
20.30.9,"Podugovarateljski poslovi kao dio proizvodnje boja, lakova i sličnih premaza, grafičkih boja i kitova",,,,,
20.30.99,"Podugovarateljski poslovi kao dio proizvodnje boja, lakova i sličnih premaza, grafičkih boja i kitova",,,,,
20.4,"Sapuni i deterdženti, sredstva za čišćenje i poliranje, parfemi i toaletno-kozmetički preparati",,,,,
20.41,"Sapuni i deterdženti, sredstva za čišćenje i poliranje",,,,,
20.41.1,Glicerol,,,,,
20.41.10,Glicerol,,,,,
20.41.2,"Organska površinski aktivna sredstva, osim sapuna",,,,,
20.41.20,"Organska površinski aktivna sredstva, osim sapuna",,,,,
20.41.3,"Sapuni, sredstva za pranje i čišćenje",,,,,
20.41.31,"Sapuni i organska površinski aktivna sredstva i preparati koji se koriste kao sapun; papir, vata, pust i netkani tekstilni materijali, impregnirani, premazani ili prekriveni sapunom ili deterdžentom",,,,,
20.41.32,Deterdženti i sredstva za pranje,,,,,
20.41.4,Mirisni preparati i voskovi,,,,,
20.41.41,Preparati za parfimiranje ili dezodoriranje prostorija,,,,,
20.41.42,Umjetni i pripremljeni voskovi,,,,,
20.41.43,"Politure i laštila za obuću, namještaj, podove, karoserije, staklo ili metal",,,,,
20.41.44,"Paste, praškovi i ostala sredstva za čišćenje",,,,,
20.41.9,"Podugovarateljski poslovi kao dio proizvodnje sapuna i deterdženata, sredstava za čišćenje i poliranje",,,,,
20.41.99,"Podugovarateljski poslovi kao dio proizvodnje sapuna i deterdženata, sredstava za čišćenje i poliranje",,,,,
20.42,Parfemi i toaletno-kozmetički preparati,,,,,
20.42.1,Parfemi i toaletno-kozmetički preparati,,,,,
20.42.11,Parfemi i toaletne vode,,,,,
20.42.12,Proizvodi za šminkanje usana i očiju,,,,,
20.42.13,Preparati za manikiranje ili pedikiranje,,,,,
20.42.14,Puderi za kozmetičku ili toaletnu uporabu,,,,,
20.42.15,Ostala dekorativna kozmetika i preparati za njegu kože,,,,,
20.42.16,"Šamponi, lakovi za kosu, preparati za trajno kovrčanje i ispravljanje kose",,,,,
20.42.17,Ostali losioni i ostali preparati za kosu,,,,,
20.42.18,"Preparati za usnu i zubnu higijenu, konac za čišćenje zubi",,,,,
20.42.19,"Preparati za brijanje; dezodoransi za osobnu uporabu i preparati protiv znojenja; preparati za kupanje; ostali parfimerijski, kozmetički i toaletni preparati, d. n.",,,,,
20.42.9,Podugovarateljski poslovi kao dio proizvodnje parfema i toaletno-kozmetičkih preparata,,,,,
20.42.99,Podugovarateljski poslovi kao dio proizvodnje parfema i toaletno-kozmetičkih preparata,,,,,
20.5,Ostali kemijski proizvodi,,,,,
20.51,Tekuća biogoriva,,,,,
20.51.1,Tekuća biogoriva,,,,,
20.51.10,Tekuća biogoriva,,,,,
20.51.9,Podugovarateljski poslovi kao dio proizvodnje tekućih biogoriva,,,,,
20.51.99,Podugovarateljski poslovi kao dio proizvodnje tekućih biogoriva,,,,,
20.59,"Ostali kemijski proizvodi, d. n.",,,,,
20.59.1,Fotografske ploče i filmovi te samorazvijajući filmovi; kemijski preparati i nemiješani proizvodi za fotografsku uporabu,,,,,
20.59.11,"Fotografske ploče i filmovi, te samorazvijajući filmovi, osjetljivi, neeksponirani; fotopapir",,,,,
20.59.12,Fotografske emulzije osjetljive na svjetlost; ostali kemijski preparati za fotografsku uporabu,,,,,
20.59.2,"Životinjske ili biljne masti i ulja, kemijski modificirani; nejestive mješavine životinjskih ili biljnih masti i ulja",,,,,
20.59.20,"Životinjske ili biljne masti i ulja, kemijski modificirani; nejestive mješavine životinjskih ili biljnih masti i ulja",,,,,
20.59.3,Tuševi i tinte za pisanje i crtanje te ostale tinte,,,,,
20.59.30,Tuševi i tinte za pisanje i crtanje te ostale tinte,,,,,
20.59.4,Preparati za podmazivanje; aditivi; antifriz,,,,,
20.59.41,Preparati za podmazivanje,,,,,
20.59.42,Antidetonatorski preparati; aditivi za mineralna ulja i slični proizvodi,,,,,
20.59.43,Tekućina za hidraulične kočnice; antifriz i preparati za odleđivanje,,,,,
20.59.5,Raznovrsni kemijski proizvodi,,,,,
20.59.51,"Ostali peptoni, ostale bjelančevinaste tvari i njihovi derivati; kožni prah",,,,,
20.59.52,Mase za modeliranje; zubni vosak te drugi preparati za uporabu u zubarstvu na osnovi gipsa; preparati i punila za aparate za gašenje požara; pripremljene podloge za razvoj mikroorganizama; ostali dijagnostički i laboratorijski reagensi,,,,,
20.59.53,Kemijski elementi u obliku diskova i kemijski spojevi dopirani za uporabu u elektronici,,,,,
20.59.54,Aktivni ugljen,,,,,
20.59.55,"Sredstva za doradu, nosači boja, sredstva za ubrzavanje i fiksiranje boja te slični proizvodi",,,,,
20.59.56,Preparati za luženje (dekapiranje) metala; talitelji; pripremljeni ubrzivači vulkanizacije za gumu; složeni plastifikatori i stabilizatori za gumu i plastiku; ostali katalitički preparati; ostali miješani alkilbenzeni i miješani alkilnaftaleni,,,,,
20.59.57,Pripremljena vezivna sredstva za ljevaoničke kalupe ili jezgre; kemijski proizvodi,,,,,
20.59.59,"Raznovrsni ostali kemijski proizvodi, d. n.",,,,,
20.59.6,Želatina i derivati želatine; ljepila,,,,,
20.59.61,Želatina i derivati želatine,,,,,
20.59.62,Ljepila,,,,,
20.59.7,Eterična ulja,,,,,
20.59.70,Eterična ulja,,,,,
20.59.8,Eksplozivi,,,,,
20.59.81,Barut i pripremljeni eksplozivi,,,,,
20.59.82,Sigurnosni (sporogoreći) štapini; detonirajući štapini; kapsule; upaljači; električni detonatori,,,,,
20.59.83,Pirotehnički proizvodi za vatromet,,,,,
20.59.84,"Signalne rakete, rakete protiv tuče, za signalizaciju u magli i drugi pirotehnički proizvodi",,,,,
20.59.85,Šibice,,,,,
20.59.9,"Podugovarateljski poslovi kao dio proizvodnje ostalih kemijskih proizvoda, d. n.",,,,,
20.59.99,"Podugovarateljski poslovi kao dio proizvodnje ostalih kemijskih proizvoda, d. n.",,,,,
20.6,Umjetna vlakna,,,,,
20.60,Umjetna vlakna,,,,,
20.60.1,Sintetička vlakna,,,,,
20.60.11,"Sintetička rezana vlakna i kablovi, negrebenani i nečešljani",,,,,
20.60.12,"Pređa od sintetičkih filamenata, velike čvrstoće, od poliamida i poliestera",,,,,
20.60.13,"Pređa od ostalih sintetičkih filamenata, jednonitna",,,,,
20.60.14,"Sintetički monofilamenti; vrpce i slično, od sintetičkih tekstilnih materijala",,,,,
20.60.2,Umjetna vlakna,,,,,
20.60.21,"Umjetna rezana vlakna i kabeli, negrebenani i nečešljani",,,,,
20.60.22,"Pređa od umjetnih filamenata, velike čvrstoće, od viskoze",,,,,
20.60.23,"Pređa od ostalih umjetnih filamenata, jednonitna",,,,,
20.60.24,"Umjetni monofilament; vrpce i slično, od umjetnih tekstilnih materijala",,,,,
20.60.9,Podugovarateljski poslovi kao dio proizvodnje umjetnih vlakana,,,,,
20.60.99,Podugovarateljski poslovi kao dio proizvodnje umjetnih vlakana,,,,,
21,Osnovni farmaceutski proizvodi i farmaceutski pripravci,,,,,
21.1,Osnovni farmaceutski proizvodi,,,,,
21.10,Osnovni farmaceutski proizvodi,,,,,
21.10.1,"Salicilna kiselina, O-acetilsalicilna kiselina, njihove soli i esteri",,,,,
21.10.10,"Salicilna kiselina, O-acetilsalicilna kiselina, njihove soli i esteri",,,,,
21.10.2,"Lizin, glutaminska kiselina i njihove soli; kvarterne amonijeve soli i hidroksidi; fosfoaminolipidi; amidi, njihovi derivati i soli",,,,,
21.10.20,"Lizin, glutaminska kiselina i njihove soli; kvarterne amonijeve soli i hidroksidi; fosfoaminolipidi; amidi, njihovi derivati i soli",,,,,
21.10.3,"Ostali laktoni, heterociklički spojevi samo s heteroatomom ili heteroatomima dušika, koji u strukturi sadržavaju nekondenzirani pirazolov prsten, pirimidinov prsten, piperazinov prsten, nekondenzirani triazinov prsten ili sustav fenatiazinovih prstena dalje nekondenziranih; hidantion i njegovi derivati; sulfonamidi",,,,,
21.10.31,"Ostali laktoni, heterociklički spojevi samo s heteroatomom ili heteroatomima dušika, koji u strukturi sadržavaju nekondenzirani pirazolov prsten, pirimidinov prsten, piperazinov prsten, nekondenzirani triazinov prsten ili sustav fenatiazinovih prstena dalje nekondenziranih; hidantion i njegovi derivati",,,,,
21.10.32,Sulfonamidi,,,,,
21.10.4,"Ostali šećeri, kemijski čisti; ostali šećerni eteri i esteri te njihove soli",,,,,
21.10.40,"Ostali šećeri, kemijski čisti; ostali šećerni eteri i esteri te njihove soli",,,,,
